timestamp,sensor_id,machine_id,location,temperature,humidity,pressure,vibration,energy_consumption,machine_status,target_failure_risk
2024-04-27 20:00:00,sensor_1,machine_2,South Yard,68.03,37.77,102.16,1.547,112.27,idle,0.0991
2024-04-06 02:00:00,sensor_9,machine_2,West Plant,73.71,45.43,100.84,1.601,165.34,idle,0.2542
2024-02-13 15:00:00,sensor_12,machine_2,East Plant,70.89,34.82,101.36,1.618,142.67,fault,0.3961
2024-02-10 20:00:00,sensor_9,machine_3,West Plant,70.31,48.39,101.13,1.043,168.46,running,0.1245
2024-02-25 09:00:00,sensor_10,machine_3,West Plant,80.92,44.43,100.82,1.386,163.63,running,0.3232
2024-02-06 05:00:00,sensor_9,machine_2,South Yard,64.64,44.58,102.14,1.668,99.55,fault,0.0
2024-03-30 22:00:00,sensor_4,machine_1,South Yard,55.68,32.02,101.09,1.827,129.66,idle,0.1303
2024-03-20 17:00:00,sensor_4,machine_4,South Yard,96.6,56.11,99.92,0.165,168.08,idle,0.8918
2024-04-17 15:00:00,sensor_11,machine_2,West Plant,70.84,46.6,100.74,0.895,122.95,idle,0.4108
2024-03-22 06:00:00,sensor_11,machine_4,East Plant,88.46,13.53,101.88,1.517,148.58,fault,0.5837
2024-03-01 16:00:00,sensor_10,machine_3,East Plant,74.1,50.72,102.94,0.259,134.02,fault,0.2856
2024-04-14 11:00:00,sensor_3,machine_4,South Yard,90.52,46.16,102.16,1.949,163.87,running,0.5849
2024-04-14 21:00:00,sensor_11,machine_1,East Plant,74.98,59.0,101.3,1.087,346.04999999999995,fault,0.0
2024-01-08 08:00:00,sensor_5,machine_3,West Plant,89.02,53.96,101.2,1.286,155.28,idle,0.5347
2024-03-25 12:00:00,sensor_12,machine_2,South Yard,65.83,42.12,101.81,2.634,163.92,maintenance,0.3984
2024-01-31 15:00:00,sensor_12,machine_1,North Bay,60.21,46.43,101.73,1.033,123.39,running,0.0
2024-04-02 00:00:00,sensor_7,machine_1,South Yard,65.25,51.17,100.78,1.043,88.8,running,0.0294
2024-01-22 15:00:00,sensor_5,machine_4,West Plant,87.45,52.5,101.62,1.335,142.64,fault,0.8968
2024-02-10 13:00:00,sensor_9,machine_1,East Plant,59.43,49.71,102.22,1.643,134.42,fault,0.0001
2024-02-02 08:00:00,sensor_1,machine_4,South Yard,94.0,38.31,99.3,1.079,192.2,idle,0.7211
2024-03-31 07:00:00,sensor_10,machine_3,East Plant,85.16,44.4,102.26,1.663,158.62,fault,0.7107
2024-02-09 18:00:00,sensor_3,machine_3,West Plant,78.3,41.41,100.49,2.173,209.73,fault,0.4672
2024-02-17 12:00:00,sensor_1,machine_4,West Plant,86.25,43.67,102.01,1.431,163.22,running,0.5209
2024-01-20 19:00:00,sensor_8,machine_1,North Bay,55.62,51.13,103.22,1.212,127.67,fault,0.0
2024-04-10 18:00:00,sensor_8,machine_1,South Yard,62.83,52.91,99.9,0.478,95.44,running,0.0358
2024-04-21 03:00:00,sensor_12,machine_2,East Plant,72.01,50.0,101.22,1.222,124.71,running,0.2352
2024-04-16 16:00:00,sensor_1,machine_3,North Bay,82.23,50.52,99.74,1.855,166.59,maintenance,0.3092
2024-01-03 22:00:00,sensor_8,machine_2,South Yard,68.87,36.49,102.45,0.078,165.37,idle,0.2274
2024-01-27 21:00:00,sensor_12,machine_3,North Bay,81.89,32.96,100.46,1.669,171.34,running,0.5681
2024-04-01 02:00:00,sensor_9,machine_3,West Plant,84.15,35.74,102.11,0.822,174.05,fault,0.3288
2024-02-12 17:00:00,sensor_3,machine_3,North Bay,87.42,55.87,102.04,1.238,129.24,running,0.4759
2024-02-23 12:00:00,sensor_3,machine_1,North Bay,67.86,34.72,100.5,1.176,108.36,running,0.0306
2024-03-10 21:00:00,sensor_8,machine_2,East Plant,67.29,59.26,100.34,1.624,111.36,fault,0.3147
2024-01-06 22:00:00,sensor_3,machine_4,South Yard,88.04,38.27,101.08,1.045,188.95,running,0.665
2024-04-15 02:00:00,sensor_4,machine_1,East Plant,60.49,44.04,100.16,0.882,90.71,maintenance,0.1539
2024-04-26 22:00:00,sensor_1,machine_3,East Plant,85.66,37.35,100.95,0.688,171.42,idle,0.4834
2024-01-15 07:00:00,sensor_12,machine_2,North Bay,69.76,39.24,101.98,1.154,122.04,idle,0.2097
2024-02-12 20:00:00,sensor_1,machine_4,West Plant,69.76,39.24,101.98,1.154,195.61,idle,0.2748
2024-02-09 04:00:00,sensor_10,machine_4,West Plant,87.37,51.21,101.46,1.641,170.15,fault,0.5539
2024-04-15 10:00:00,sensor_3,machine_3,South Yard,79.22,52.44,100.23,0.692,113.02,running,0.5253
2024-03-25 03:00:00,sensor_2,machine_1,West Plant,79.22,52.44,100.23,0.692,158.4,fault,0.138
2024-04-19 14:00:00,sensor_11,machine_3,South Yard,78.82,34.19,101.04,1.516,170.82,running,0.3779
2024-03-19 21:00:00,sensor_2,machine_2,East Plant,74.12,16.84,100.53,0.652,146.58,idle,0.2408
2024-01-05 08:00:00,sensor_8,machine_3,West Plant,82.86,32.25,101.62,0.822,118.59,running,0.468
2024-01-08 20:00:00,sensor_6,machine_2,West Plant,60.67,45.9,103.64,1.306,141.79,maintenance,0.0
2024-01-31 08:00:00,sensor_8,machine_3,West Plant,89.68,28.98,100.42,1.274,154.43,maintenance,0.6642
2024-01-10 00:00:00,sensor_1,machine_1,North Bay,55.79,40.61,101.89,0.512,110.68,running,0.0
2024-01-14 13:00:00,sensor_10,machine_2,West Plant,65.66,50.48,101.05,1.4,137.89,running,0.0379
2024-02-26 16:00:00,sensor_7,machine_2,West Plant,76.84,41.0,101.87,1.342,115.54,fault,0.2426
2024-02-02 20:00:00,sensor_7,machine_3,South Yard,78.12,33.34,101.94,0.555,156.96,maintenance,0.4646
2024-04-09 10:00:00,sensor_4,machine_1,North Bay,61.14,45.75,103.58,0.892,127.8,fault,0.0
2024-01-02 03:00:00,sensor_2,machine_2,East Plant,75.62,50.12,100.51,1.752,119.77,idle,0.2463
2024-01-16 23:00:00,sensor_1,machine_3,East Plant,78.57,36.59,102.2,1.182,149.62,maintenance,0.4931
2024-03-30 20:00:00,sensor_7,machine_1,South Yard,54.5,48.31,101.07,0.73,123.68,fault,0.0
2024-04-20 18:00:00,sensor_3,machine_2,South Yard,65.06,54.69,102.02,1.621,141.17,running,0.0
2024-01-02 05:00:00,sensor_8,machine_4,East Plant,93.66,46.89,101.5,1.061,153.47,idle,0.8997
2024-01-01 23:00:00,sensor_9,machine_1,West Plant,61.59,48.11,102.2,0.651,108.48,idle,0.0
2024-02-03 00:00:00,sensor_12,machine_3,West Plant,78.89,49.03,101.22,1.771,154.73,idle,0.3668
2024-04-23 18:00:00,sensor_9,machine_4,South Yard,76.52,37.74,100.68,0.676,133.72,maintenance,0.1575
2024-04-27 05:00:00,sensor_3,machine_4,East Plant,88.75,32.38,100.62,1.426,162.49,maintenance,0.7094
2024-02-06 09:00:00,sensor_6,machine_2,West Plant,61.21,49.3,100.87,1.274,142.17,running,0.0
2024-04-08 14:00:00,sensor_2,machine_2,North Bay,68.3,30.23,101.79,1.487,149.22,running,0.0279
2024-04-04 06:00:00,sensor_6,machine_1,South Yard,64.98,46.0,99.82,1.511,125.63,maintenance,0.0
2024-01-26 09:00:00,sensor_9,machine_2,South Yard,73.57,33.93,102.94,0.902,139.15,running,0.3282
2024-02-04 10:00:00,sensor_9,machine_4,South Yard,89.47,62.09,100.81,1.406,158.94,idle,0.565
2024-02-14 16:00:00,sensor_8,machine_2,West Plant,78.26,26.59,101.85,0.5,141.4,idle,0.3594
2024-03-02 01:00:00,sensor_2,machine_3,South Yard,82.73,56.85,101.29,1.305,154.86,maintenance,0.7071
2024-01-04 13:00:00,sensor_3,machine_3,North Bay,86.34,51.99,102.14,1.331,198.37,maintenance,0.8938
2024-03-18 07:00:00,sensor_2,machine_3,North Bay,78.04,41.72,100.06,1.068,138.4,idle,0.362
2024-02-05 09:00:00,sensor_12,machine_2,East Plant,65.18,33.23,100.11,1.551,165.29,running,0.1117
2024-02-25 09:00:00,sensor_3,machine_1,South Yard,56.77,47.51,101.15,1.225,102.46,running,0.079
2024-02-15 21:00:00,sensor_11,machine_3,North Bay,75.22,42.48,101.51,0.991,149.05,idle,0.1517
2024-04-11 17:00:00,sensor_4,machine_3,South Yard,78.77,36.49,101.15,0.155,142.59,maintenance,0.5456
2024-04-19 21:00:00,sensor_1,machine_2,South Yard,81.79,43.88,100.32,1.903,108.3,idle,0.5265
2024-02-11 08:00:00,sensor_11,machine_3,South Yard,80.23,37.07,101.25,0.816,182.74,fault,0.3593
2024-03-03 07:00:00,sensor_2,machine_2,West Plant,71.75,46.84,101.15,1.463,107.63,fault,0.0948
2024-03-25 04:00:00,sensor_7,machine_2,South Yard,67.95,45.56,101.14,1.4,144.08,running,0.0081
2024-01-12 01:00:00,sensor_7,machine_1,West Plant,67.95,45.56,101.14,1.4,114.71,maintenance,0.0275
2024-02-09 21:00:00,sensor_9,machine_3,West Plant,73.07,30.57,99.93,1.818,142.52,running,0.222
2024-01-10 05:00:00,sensor_2,machine_1,West Plant,61.68,48.92,100.21,0.894,82.03,maintenance,0.1187
2024-03-14 01:00:00,sensor_2,machine_1,West Plant,65.79,31.32,101.36,3.169,73.8,running,0.0301
2024-01-18 23:00:00,sensor_11,machine_3,East Plant,87.43,43.96,101.62,0.24,119.76,idle,0.556
2024-02-03 20:00:00,sensor_3,machine_1,East Plant,59.68,28.95,100.24,1.077,143.0,running,0.171
2024-02-02 23:00:00,sensor_7,machine_3,West Plant,72.73,37.94,100.87,0.492,176.2,fault,0.304
2024-03-26 14:00:00,sensor_1,machine_3,South Yard,77.73,41.17,101.23,1.242,167.48,running,0.3256
2024-03-04 12:00:00,sensor_12,machine_3,West Plant,89.72,33.87,102.29,0.927,168.58,running,0.6951
2024-03-31 04:00:00,sensor_10,machine_3,East Plant,80.38,41.15,100.42,0.466,185.2,fault,0.3239
2024-04-07 14:00:00,sensor_10,machine_1,South Yard,54.98,50.92,101.74,2.488,133.86,fault,0.0
2024-04-03 07:00:00,sensor_3,machine_1,North Bay,65.6,37.8,102.2,0.408,127.01,maintenance,0.183
2024-03-28 11:00:00,sensor_1,machine_3,South Yard,89.47,41.15,100.18,0.926,175.73,running,0.607
2024-02-08 17:00:00,sensor_6,machine_3,West Plant,76.64,43.39,101.91,1.895,149.62,maintenance,0.203
2024-04-29 18:00:00,sensor_2,machine_1,South Yard,58.22,36.45,99.76,1.126,131.44,fault,0.0286
2024-01-03 17:00:00,sensor_1,machine_2,West Plant,68.37,48.27,101.6,0.442,154.36,running,0.1128
2024-04-18 06:00:00,sensor_8,machine_4,North Bay,74.98,96.06,101.3,1.062,442.43999999999994,maintenance,0.7721
2024-02-25 17:00:00,sensor_9,machine_1,West Plant,63.36,35.69,100.84,1.351,132.21,idle,0.0309
2024-02-06 12:00:00,sensor_7,machine_2,North Bay,70.42,42.97,102.77,0.851,103.57,idle,0.3374
2024-03-06 05:00:00,sensor_11,machine_2,North Bay,71.85,47.0,101.31,1.659,141.56,idle,0.1165
2024-02-10 00:00:00,sensor_9,machine_3,North Bay,79.01,37.11,100.91,0.767,152.75,fault,0.327
2024-01-11 09:00:00,sensor_3,machine_3,West Plant,79.01,37.11,100.91,0.767,133.62,idle,0.3773
2024-02-10 12:00:00,sensor_12,machine_3,East Plant,82.03,36.5,101.06,0.29,165.07,idle,0.526
2024-01-13 15:00:00,sensor_4,machine_1,South Yard,82.03,36.5,101.06,0.29,133.18,running,0.2245
2024-02-06 03:00:00,sensor_11,machine_2,North Bay,63.96,45.13,101.38,0.681,118.3,fault,0.2091
2024-03-03 21:00:00,sensor_4,machine_4,East Plant,84.34,49.54,102.3,1.663,194.78,fault,0.3487
2024-01-30 12:00:00,sensor_4,machine_2,West Plant,62.39,45.01,101.6,1.993,137.62,fault,0.0
2024-03-26 08:00:00,sensor_3,machine_4,East Plant,79.19,31.45,101.1,1.365,183.74,maintenance,0.5447
2024-03-05 02:00:00,sensor_3,machine_3,West Plant,80.9,45.48,101.33,1.543,138.48,idle,0.6281
2024-03-09 15:00:00,sensor_10,machine_4,West Plant,85.06,37.8,103.22,1.253,125.47,idle,0.4238
2024-02-25 17:00:00,sensor_10,machine_1,North Bay,61.9,52.43,99.98,0.479,112.42,running,0.0395
2024-02-15 01:00:00,sensor_3,machine_2,West Plant,74.72,45.9,100.75,0.747,152.19,fault,0.2755
2024-01-11 20:00:00,sensor_7,machine_3,East Plant,76.11,28.21,101.92,1.518,191.11,fault,0.6032
2024-01-03 21:00:00,sensor_1,machine_4,West Plant,88.07,33.13,101.46,1.533,170.61,fault,0.6892
2024-02-13 17:00:00,sensor_3,machine_1,West Plant,66.84,48.58,101.39,0.542,104.45,maintenance,0.0878
2024-02-02 10:00:00,sensor_7,machine_3,West Plant,78.43,35.02,101.27,1.729,172.09,idle,0.2758
2024-04-11 08:00:00,sensor_12,machine_1,West Plant,66.64,35.87,100.04,1.634,111.92,running,0.2021
2024-01-28 13:00:00,sensor_12,machine_4,West Plant,90.88,25.79,101.63,1.45,129.11,running,0.7921
2024-04-19 21:00:00,sensor_5,machine_2,North Bay,72.53,43.55,101.03,0.719,133.43,running,0.6415
2024-02-06 04:00:00,sensor_7,machine_1,South Yard,55.09,39.19,100.17,1.223,129.87,maintenance,0.0
2024-03-05 07:00:00,sensor_2,machine_4,West Plant,91.18,25.32,101.63,1.049,201.41,maintenance,0.4592
2024-03-27 14:00:00,sensor_12,machine_2,North Bay,65.92,40.52,101.31,0.674,149.72,idle,0.1141
2024-02-28 15:00:00,sensor_12,machine_1,West Plant,55.79,39.2,101.89,0.427,125.45,running,0.0
2024-04-05 16:00:00,sensor_6,machine_4,North Bay,89.0,49.76,101.07,1.325,171.27,maintenance,0.6479
2024-03-13 14:00:00,sensor_4,machine_2,West Plant,69.59,40.21,102.11,1.758,128.3,running,0.1519
2024-03-08 16:00:00,sensor_4,machine_1,East Plant,53.5,36.88,102.49,1.191,135.69,running,0.0
2024-01-15 21:00:00,sensor_7,machine_3,East Plant,80.86,41.13,101.25,1.215,181.1,running,0.3795
2024-02-05 16:00:00,sensor_1,machine_1,West Plant,61.83,39.97,101.18,0.821,120.96,fault,0.2335
2024-02-01 09:00:00,sensor_6,machine_3,West Plant,79.27,41.64,100.86,0.918,163.26,maintenance,0.418
2024-03-11 04:00:00,sensor_11,machine_4,South Yard,90.08,32.29,100.56,1.217,203.46,maintenance,0.546
2024-01-27 05:00:00,sensor_7,machine_2,East Plant,75.11,36.85,101.49,1.303,161.87,fault,0.1626
2024-02-19 02:00:00,sensor_2,machine_3,North Bay,83.98,37.32,101.29,1.246,153.15,fault,0.3585
2024-02-29 08:00:00,sensor_2,machine_4,North Bay,83.09,50.13,100.53,0.326,133.49,idle,0.3078
2024-04-26 22:00:00,sensor_7,machine_2,East Plant,72.35,35.57,101.85,0.464,150.45,idle,0.1595
2024-01-02 09:00:00,sensor_3,machine_1,East Plant,66.75,34.77,100.65,1.245,133.71,fault,0.1058
2024-03-08 15:00:00,sensor_11,machine_1,East Plant,58.52,57.64,100.35,0.554,87.99,maintenance,0.0191
2024-02-29 18:00:00,sensor_10,machine_3,West Plant,58.52,57.64,100.35,0.554,123.78,fault,0.2696
2024-01-02 22:00:00,sensor_8,machine_1,West Plant,56.38,37.9,101.42,2.378,107.68,idle,0.0
2024-01-06 10:00:00,sensor_6,machine_4,West Plant,84.94,41.2,100.8,1.612,183.39,fault,0.4574
2024-03-03 14:00:00,sensor_2,machine_3,South Yard,85.89,41.73,99.34,1.543,198.39,maintenance,0.5435
2024-02-14 23:00:00,sensor_7,machine_1,North Bay,65.09,45.25,100.64,1.08,116.68,maintenance,0.4345
2024-04-02 03:00:00,sensor_11,machine_4,South Yard,97.52,40.1,100.9,1.742,177.93,maintenance,0.8644
2024-02-24 16:00:00,sensor_4,machine_2,West Plant,70.47,41.34,101.07,0.552,138.85,fault,0.0465
2024-01-18 21:00:00,sensor_6,machine_1,South Yard,61.48,36.74,100.78,1.656,144.33,idle,0.0483
2024-02-08 09:00:00,sensor_10,machine_2,East Plant,64.08,30.8,102.13,0.615,160.88,maintenance,0.1425
2024-02-15 02:00:00,sensor_8,machine_4,East Plant,88.45,33.21,102.04,0.59,153.96,running,0.5151
2024-01-04 12:00:00,sensor_1,machine_1,South Yard,65.22,47.5,102.22,1.513,95.21,fault,0.2402
2024-02-09 18:00:00,sensor_11,machine_3,West Plant,86.92,37.51,100.9,0.837,150.74,fault,0.4202
2024-04-07 06:00:00,sensor_1,machine_1,West Plant,58.21,44.6,103.33,0.988,150.88,fault,0.0
2024-03-11 22:00:00,sensor_12,machine_4,North Bay,74.98,99.8,101.3,1.398,535.05,running,0.4818
2024-01-04 12:00:00,sensor_9,machine_3,South Yard,79.37,40.27,102.29,2.546,128.2,running,0.3304
2024-01-19 12:00:00,sensor_12,machine_3,East Plant,77.11,43.87,101.37,0.064,135.49,maintenance,0.2028
2024-01-05 12:00:00,sensor_11,machine_2,North Bay,62.75,42.47,101.0,0.718,118.58,fault,0.2146
2024-01-23 00:00:00,sensor_4,machine_3,North Bay,75.38,44.54,101.11,0.897,158.45,idle,0.6551
2024-02-10 14:00:00,sensor_10,machine_4,South Yard,85.54,39.25,100.39,1.817,189.16,maintenance,0.5693
2024-03-29 00:00:00,sensor_10,machine_4,South Yard,98.26,40.33,100.56,1.02,175.31,idle,0.6823
2024-04-23 14:00:00,sensor_11,machine_1,North Bay,65.55,40.58,101.42,1.636,151.38,maintenance,0.0
2024-01-03 06:00:00,sensor_12,machine_2,East Plant,71.15,33.29,100.8,0.743,126.77,idle,0.2694
2024-02-25 20:00:00,sensor_10,machine_4,South Yard,97.29,53.81,101.64,1.649,160.15,running,0.7631
2024-04-05 08:00:00,sensor_12,machine_1,North Bay,110.682,95.78,101.3,1.113,427.02,maintenance,0.1471
2024-03-13 08:00:00,sensor_12,machine_4,North Bay,92.15,45.42,100.8,0.578,196.05,fault,0.6137
2024-02-28 21:00:00,sensor_11,machine_4,South Yard,91.58,54.66,102.86,1.501,189.98,maintenance,0.5148
2024-02-26 15:00:00,sensor_3,machine_3,West Plant,85.73,30.81,101.77,1.667,174.26,maintenance,0.5928
2024-03-16 16:00:00,sensor_3,machine_4,West Plant,94.18,36.33,101.92,1.384,186.06,running,0.7193
2024-03-17 22:00:00,sensor_10,machine_1,North Bay,61.22,45.51,101.9,0.435,124.11,fault,0.0395
2024-02-16 11:00:00,sensor_3,machine_2,West Plant,79.86,34.04,99.82,2.303,147.5,idle,0.2193
2024-03-05 12:00:00,sensor_8,machine_2,South Yard,75.85,44.01,100.72,2.047,156.51,running,0.5251
2024-04-13 03:00:00,sensor_2,machine_2,South Yard,65.04,31.51,101.87,0.985,142.33,idle,0.0913
2024-02-17 06:00:00,sensor_10,machine_2,East Plant,65.13,53.65,100.18,0.485,158.77,fault,0.0
2024-04-02 23:00:00,sensor_8,machine_3,North Bay,81.23,47.84,100.85,1.259,165.65,idle,0.5177
2024-04-27 09:00:00,sensor_8,machine_2,East Plant,77.5,48.11,101.41,2.028,147.4,idle,0.2735
2024-01-09 16:00:00,sensor_7,machine_2,North Bay,77.21,43.43,100.24,1.353,151.53,fault,0.3768
2024-04-28 11:00:00,sensor_5,machine_3,East Plant,78.12,39.47,101.43,1.775,161.26,fault,0.3231
2024-04-26 00:00:00,sensor_10,machine_4,West Plant,74.98,70.68,101.3,3.393,459.33,fault,0.8443
2024-03-27 06:00:00,sensor_3,machine_1,East Plant,63.53,51.32,101.06,1.414,97.62,running,0.0
2024-02-18 14:00:00,sensor_1,machine_1,West Plant,57.15,59.89,102.84,1.352,135.12,running,0.0
2024-02-18 00:00:00,sensor_2,machine_3,South Yard,80.5,47.94,100.83,2.606,111.35,running,0.689
2024-03-07 05:00:00,sensor_10,machine_4,South Yard,92.82,40.81,101.07,0.802,187.91,idle,0.6329
2024-03-23 16:00:00,sensor_7,machine_2,East Plant,69.11,47.08,102.04,1.054,123.87,idle,0.0149
2024-02-11 03:00:00,sensor_12,machine_4,South Yard,89.61,45.57,101.8,1.836,168.59,running,0.6789
2024-03-31 14:00:00,sensor_3,machine_3,East Plant,81.07,31.69,101.95,0.153,186.26,fault,0.4289
2024-04-28 09:00:00,sensor_12,machine_1,South Yard,70.26,33.8,101.55,0.911,114.89,idle,0.1048
2024-01-19 15:00:00,sensor_7,machine_3,West Plant,76.84,34.87,99.7,0.709,118.02,maintenance,0.2832
2024-03-31 21:00:00,sensor_1,machine_4,North Bay,92.05,29.13,100.14,1.554,190.83,idle,0.4709
2024-04-22 02:00:00,sensor_4,machine_1,West Plant,63.45,36.8,100.29,1.274,96.46,fault,0.2538
2024-04-07 13:00:00,sensor_5,machine_2,South Yard,62.83,48.57,100.5,0.805,151.64,running,0.0
2024-01-23 09:00:00,sensor_9,machine_4,East Plant,98.29,34.87,100.35,0.528,157.09,fault,1.0
2024-02-01 10:00:00,sensor_3,machine_3,West Plant,87.44,58.46,102.17,0.569,142.83,running,0.6135
2024-03-20 10:00:00,sensor_7,machine_4,South Yard,87.29,43.22,100.4,1.128,199.36,fault,0.5238
2024-04-09 06:00:00,sensor_11,machine_4,West Plant,95.63,46.42,102.14,1.484,188.08,running,0.8438
2024-01-21 07:00:00,sensor_1,machine_2,South Yard,72.13,48.81,99.72,1.302,126.82,running,0.1361
2024-01-25 21:00:00,sensor_11,machine_4,South Yard,92.92,43.15,99.96,2.363,197.06,maintenance,0.6239
2024-04-06 12:00:00,sensor_3,machine_3,East Plant,76.79,35.28,100.62,1.175,97.0,maintenance,0.3759
2024-03-01 00:00:00,sensor_3,machine_1,East Plant,63.3,46.5,101.11,1.404,100.38,fault,0.0415
2024-04-27 09:00:00,sensor_6,machine_1,North Bay,63.02,59.76,102.41,0.455,114.2,fault,0.3479
2024-01-31 01:00:00,sensor_12,machine_2,East Plant,63.02,59.76,102.41,0.455,156.58,maintenance,0.4091
2024-02-20 08:00:00,sensor_7,machine_2,North Bay,66.05,27.74,102.6,1.729,148.25,fault,0.1194
2024-03-31 09:00:00,sensor_11,machine_4,South Yard,98.01,46.92,100.85,1.041,163.73,idle,0.6288
2024-01-26 14:00:00,sensor_2,machine_4,North Bay,99.47,30.18,101.55,1.176,182.07,maintenance,0.7331
2024-03-21 07:00:00,sensor_10,machine_1,South Yard,63.98,38.25,101.72,1.557,148.19,idle,0.0
2024-03-08 07:00:00,sensor_2,machine_2,West Plant,72.57,38.33,101.55,0.785,156.51,idle,0.2981
2024-02-18 05:00:00,sensor_7,machine_2,North Bay,67.51,45.23,101.58,1.928,169.13,running,0.2039
2024-03-31 05:00:00,sensor_8,machine_4,West Plant,85.96,47.41,101.61,2.426,137.93,idle,0.4675
2024-03-07 18:00:00,sensor_1,machine_1,South Yard,58.26,47.86,102.24,0.817,104.34,running,0.0
2024-03-08 04:00:00,sensor_12,machine_1,West Plant,60.31,40.94,100.56,1.991,110.98,running,0.0184
2024-01-04 02:00:00,sensor_3,machine_2,West Plant,58.72,45.45,101.44,0.829,102.62,maintenance,0.0638
2024-04-26 18:00:00,sensor_5,machine_3,North Bay,75.76,41.03,102.14,0.675,140.87,running,0.2733
2024-04-23 23:00:00,sensor_4,machine_1,East Plant,60.88,25.08,101.91,1.103,97.63,maintenance,0.0
2024-01-24 15:00:00,sensor_8,machine_1,East Plant,55.13,32.82,100.77,0.731,105.42,idle,0.0
2024-02-04 05:00:00,sensor_3,machine_2,North Bay,77.71,46.27,102.83,0.9,149.97,running,0.3246
2024-02-19 02:00:00,sensor_12,machine_4,North Bay,77.71,46.27,102.83,0.9,150.34,running,0.659
2024-03-06 11:00:00,sensor_10,machine_3,West Plant,73.53,36.93,101.63,1.966,149.4,idle,0.4352
2024-04-26 23:00:00,sensor_10,machine_4,East Plant,89.66,47.55,102.52,1.287,167.97,maintenance,0.6365
2024-02-27 04:00:00,sensor_9,machine_2,South Yard,74.98,81.72,101.3,0.71,430.65,idle,0.0424
2024-02-24 11:00:00,sensor_10,machine_4,West Plant,94.28,53.92,101.36,1.375,153.64,idle,0.6456
2024-02-27 13:00:00,sensor_4,machine_2,North Bay,71.71,48.61,101.26,1.189,132.07,idle,0.3178
2024-01-03 18:00:00,sensor_11,machine_4,West Plant,82.98,51.59,101.29,1.163,166.39,maintenance,0.5476
2024-04-10 12:00:00,sensor_4,machine_2,East Plant,70.38,32.66,101.62,1.142,136.68,fault,0.1722
2024-04-08 05:00:00,sensor_5,machine_1,West Plant,58.77,47.62,100.96,1.716,106.01,running,0.1441
2024-04-26 23:00:00,sensor_3,machine_1,South Yard,55.94,50.43,100.31,1.556,146.79,running,0.0393
2024-04-04 03:00:00,sensor_3,machine_3,South Yard,80.78,34.06,101.46,0.777,159.13,fault,0.3656
2024-02-06 23:00:00,sensor_7,machine_2,West Plant,67.15,41.38,101.8,1.267,140.44,idle,0.161
2024-02-02 07:00:00,sensor_9,machine_3,South Yard,78.47,50.21,101.26,0.103,166.1,idle,0.2298
2024-03-13 09:00:00,sensor_12,machine_2,North Bay,70.11,32.74,99.82,0.537,124.79,idle,0.1931
2024-02-26 14:00:00,sensor_4,machine_4,South Yard,93.57,36.76,101.37,1.373,122.27,idle,0.8277
2024-04-01 06:00:00,sensor_1,machine_4,North Bay,94.96,44.24,99.52,0.194,183.88,maintenance,0.8525
2024-01-16 07:00:00,sensor_5,machine_4,West Plant,92.11,46.05,100.92,1.061,190.36,fault,0.5275
2024-01-09 20:00:00,sensor_11,machine_1,South Yard,61.81,42.94,100.62,1.295,101.15,fault,0.2358
2024-03-31 08:00:00,sensor_12,machine_1,East Plant,61.81,42.94,100.62,1.295,140.11,idle,0.0
2024-03-19 20:00:00,sensor_4,machine_3,North Bay,88.26,23.46,103.07,1.774,144.93,fault,0.4837
2024-01-11 13:00:00,sensor_4,machine_2,West Plant,53.86,27.16,100.26,1.685,128.81,idle,0.0498
2024-02-07 21:00:00,sensor_10,machine_4,West Plant,90.41,59.45,102.93,0.558,140.87,maintenance,0.5219
2024-02-28 07:00:00,sensor_3,machine_2,North Bay,72.28,50.36,101.41,2.311,128.49,fault,0.0756
2024-03-04 23:00:00,sensor_4,machine_4,North Bay,96.63,60.6,101.87,0.767,149.91,idle,0.6917
2024-03-11 15:00:00,sensor_5,machine_4,South Yard,87.35,41.61,101.65,1.426,165.89,fault,0.3847
2024-01-05 05:00:00,sensor_7,machine_4,South Yard,89.77,52.26,102.04,0.467,214.96,fault,0.5836
2024-02-03 22:00:00,sensor_10,machine_1,East Plant,51.25,37.83,103.34,1.804,127.13,running,0.0
2024-02-26 20:00:00,sensor_6,machine_1,West Plant,55.76,51.99,101.78,0.549,96.42,fault,0.0
2024-04-13 04:00:00,sensor_12,machine_2,North Bay,65.53,43.49,101.23,1.496,148.64,idle,0.0396
2024-04-16 11:00:00,sensor_2,machine_2,South Yard,77.92,47.39,99.26,0.458,120.28,maintenance,0.4103
2024-04-25 14:00:00,sensor_1,machine_1,South Yard,66.45,42.28,100.63,2.302,143.0,idle,0.2452
2024-01-14 16:00:00,sensor_9,machine_3,West Plant,77.4,47.63,101.0,1.004,137.13,idle,0.28
2024-03-20 17:00:00,sensor_1,machine_2,North Bay,66.29,34.55,100.95,0.177,146.43,maintenance,0.1711
2024-03-19 19:00:00,sensor_5,machine_4,East Plant,98.82,39.88,100.71,1.439,180.0,maintenance,0.7565
2024-02-08 21:00:00,sensor_11,machine_2,East Plant,72.75,55.78,101.18,0.96,128.35,maintenance,0.3115
2024-02-11 16:00:00,sensor_12,machine_4,East Plant,96.92,47.17,100.77,1.145,185.88,idle,0.6466
2024-04-16 14:00:00,sensor_3,machine_2,North Bay,67.84,44.4,101.25,0.992,150.07,running,0.0532
