temperature,humidity,pressure,vibration,energy_consumption,target_failure_risk,pca_1,pca_2,cluster_kmeans,cluster_dbscan,cluster_agglomerative
79.28,48.75,101.2,1.188,145.45,0.4575,0.6321199951131183,0.10177083315676325,2,0,1
94.41,40.32,100.95,1.983,136.71,0.9009,2.299007976181186,-1.540184166358448,2,0,3
75.82,35.35,100.81,1.742,147.16,0.525,0.3906727157663621,-1.0354736924851975,2,0,1
66.78,27.01,100.65,1.445,119.24,0.175,-1.3491201250859168,-1.413659114043785,0,0,0
87.09,57.83,100.86,1.601,172.85,0.4041,1.277807893075166,0.9142614629086505,2,0,1
67.04,48.9,100.85,1.064,133.65,0.1598,-0.8639757252832413,0.5187032850033982,1,0,1
74.55,44.36,100.77,1.012,141.63,0.1723,-0.45297621817778655,0.051436085647551234,1,0,1
73.44,43.0,101.17,1.813,145.97,0.2821,-0.21885983122928457,-0.03352399752435027,0,0,0
87.46,49.65,102.22,0.719,176.71,0.6352,1.8302262504255211,0.3374220012076896,2,0,3
86.92,43.82,101.4,0.88,137.54,0.6242,1.3077429700847694,-0.6726997892737286,2,0,3
91.26,48.62,101.07,1.902,188.54,0.544,1.8291266693033945,0.1390385106669223,2,0,3
60.44,33.28,102.12,1.614,98.72,0.0,-2.152955633301956,-0.4657284249297092,0,0,0
81.75,37.45,100.19,0.803,159.67,0.5792,0.9768073913630853,-1.0613496213081386,2,0,1
69.48,49.21,101.48,1.122,131.11,0.2862,-0.41702439206068537,0.45935870560445663,1,0,1
69.15,41.21,101.49,0.62,128.86,0.2724,-0.6165789365533189,-0.1668504038628663,1,0,1
64.96,56.68,100.16,0.31,105.95,0.3613,-0.5775159824545866,0.519685619383512,1,0,0
56.32,47.27,102.14,0.523,130.26,0.3841,-0.8617311186702497,0.6082879253533854,1,0,1
70.8,45.24,102.19,0.515,126.59,0.1512,-0.7676131089479657,0.38970614672022125,1,0,1
63.95,49.63,101.78,1.132,127.48,0.0,-1.44442620608138,0.9685839570640917,1,0,0
89.16,18.03,100.84,1.141,128.12,0.704,1.0842594036995268,-3.068751868764468,2,0,3
65.19,44.37,101.05,1.368,115.42,0.1245,-1.2842091036332062,0.10005318395152372,0,0,0
74.09,53.26,100.68,1.572,146.72,0.1816,-0.268876105857662,0.7807867344050777,0,0,1
61.16,53.13,102.28,0.206,172.29,0.1024,-0.8501441100757691,1.7492071505203293,1,0,0
93.36,63.58,100.94,1.783,141.38,0.7218,2.230568158785161,0.5723720895984966,2,0,3
86.64,52.58,102.72,0.275,165.05,0.4128,1.1940840584226349,0.8398464636672903,2,0,1
83.48,38.08,99.8,0.939,122.49,0.5055,0.5530464416112898,-1.420989968747203,2,0,1
62.62,37.63,102.07,1.338,130.02,0.0,-1.6904573952853825,0.13618246982718954,0,0,0
69.91,45.39,101.91,0.47,124.11,0.068,-1.0508966318732555,0.4300637202268892,1,0,0
93.22,48.51,101.16,1.679,132.65,0.6539,1.7265595248483345,-0.5749310490823933,2,0,3
80.43,38.94,101.74,1.049,178.42,0.398,0.6787153696060589,-0.17890603673157765,2,0,3
91.1,46.09,101.16,0.093,166.71,0.5799,1.710219957766447,-0.28542321079492283,2,0,1
78.47,45.27,100.73,1.996,119.86,0.3189,-0.06968380739078167,-0.3608427503062863,0,0,1
78.47,45.27,100.73,1.996,115.25,0.2286,-0.3386668206683076,-0.30251107507299435,0,0,0
58.72,26.15,101.46,1.171,88.22,0.0,-2.4667548795303014,-1.2408144706061843,1,0,0
74.44,41.12,100.49,1.147,163.29,0.3486,0.11133368480977064,-0.2522599141518998,2,0,1
82.56,34.18,103.43,1.183,151.87,0.3296,0.3498274999450753,-0.41382208318278446,2,0,1
87.62,47.0,101.51,1.316,182.02,0.5189,1.5148656800949873,0.15170815211394367,2,0,3
61.72,40.16,101.21,0.885,128.2,0.0,-1.7272991641053081,0.14995478008815938,1,0,0
58.81,34.25,101.42,1.269,112.48,0.0411,-2.011414714892024,-0.4172040095646274,0,0,0
74.74,57.11,99.79,0.149,131.24,0.2073,-0.24217641752555785,0.7000771938524581,1,0,1
74.98,92.54,101.3,2.456,345.6,0.5705,3.1675770497479574,5.534948686257249,3,-1,2
78.92,39.32,101.66,1.674,136.78,0.2165,-0.2279001694233001,-0.3455413364481915,0,0,0
73.99,60.2,101.46,0.709,157.04,0.4677,0.6953677893392584,1.2813006683833938,2,0,1
73.99,60.2,101.46,0.709,110.62,0.2191,-0.33892090298604904,1.104746826495657,1,0,1
58.95,48.21,100.81,0.466,133.08,0.0751,-1.5055154355032603,0.7202230534460079,1,0,0
94.17,40.22,101.12,0.911,172.7,0.7773,2.3072322937548404,-0.9958271687919463,2,0,3
56.61,49.4,101.65,1.134,132.96,0.0,-1.78420885303731,1.1295292242904922,1,0,0
88.85,44.23,100.97,1.398,172.63,0.6917,1.8705729073473145,-0.5061111783427705,2,0,3
66.15,38.18,100.54,1.351,127.12,0.1381,-1.218012527137189,-0.4201877642756932,0,0,0
86.73,48.22,102.9,1.241,125.92,0.3988,0.7378775845288329,0.15185010209481262,2,0,0
75.68,36.91,100.84,1.724,160.75,0.2322,-0.21247411186475768,-0.42815979280294125,0,0,3
86.98,37.43,101.06,1.295,172.04,0.6989,1.6753442805863752,-0.9980838636238786,2,0,3
66.69,32.14,100.07,1.002,96.98,0.2059,-1.3915808954439801,-1.3896974781565063,1,0,1
73.65,38.92,101.68,2.387,106.37,0.2185,-0.7780756000753545,-0.5738641743797759,0,0,0
60.82,57.14,102.12,1.361,121.96,0.359,-0.6106904560442964,1.2304030902127405,0,0,0
98.17,43.61,101.01,0.955,158.62,0.6398,2.0970046690511666,-0.817682648307489,2,0,3
85.75,48.08,103.46,1.853,176.6,0.4197,1.1854686550107723,0.7631136195808487,2,0,0
68.3,41.62,101.25,1.507,139.82,0.1926,-0.7814925956181958,0.02628615917576442,0,0,0
57.97,49.73,100.58,1.617,110.13,0.2156,-1.3992797157805439,0.41054315640345485,0,0,0
76.35,38.34,101.25,1.295,129.19,0.1743,-0.5563569212477196,-0.4843909717362199,0,0,0
69.27,47.49,102.32,0.283,164.39,0.1456,-0.4859576933973309,1.0139033558754567,1,0,1
79.93,39.78,102.01,1.653,160.35,0.2529,0.1401498336424384,-0.05940204979144916,0,0,0
78.41,40.87,102.08,1.76,105.29,0.4574,0.1190292327479788,-0.713688786705792,0,0,0
64.92,33.39,102.87,1.397,109.95,0.1676,-1.371639171527839,-0.46511481644896285,0,0,0
67.46,53.17,100.0,1.111,126.54,0.0013,-1.2583452118757321,0.7717246703311598,1,0,0
67.0,45.02,100.48,2.344,90.61,0.1607,-1.3359158032542708,-0.30836139253055167,0,0,0
91.29,42.25,100.57,1.459,199.52,0.8405,2.5618893588440663,-0.7053211333245715,2,0,3
64.64,20.37,100.52,1.86,92.73,0.2036,-1.7417723625105508,-2.223149323632952,0,0,0
59.69,37.72,101.42,0.438,157.04,0.0,-1.609489061557051,0.3370485689688608,1,0,0
67.14,55.65,101.68,1.73,157.22,0.1117,-0.6472127152675752,1.5198246294687843,0,0,0
63.44,39.31,102.05,0.819,110.48,0.0,-1.7818484397461367,0.05552719438615955,1,0,0
68.03,39.26,100.59,1.569,136.3,0.2963,-0.6235396545602254,-0.45562783832708076,0,0,1
59.36,27.94,102.44,0.936,95.97,0.0,-2.303643456940701,-0.817547355215348,1,0,0
61.95,57.14,101.46,1.488,108.4,0.0,-1.6011243576794199,1.3399896514735705,0,0,0
60.15,39.74,101.97,1.974,112.15,0.0999,-1.6979049191786282,0.033987628728281094,0,0,0
85.47,50.63,100.54,0.322,145.72,0.5958,1.332150091139039,-0.17580595195819254,2,0,1
68.12,40.92,101.57,0.046,124.3,0.2364,-0.7942456770014236,-0.15080152246477446,1,0,1
57.34,32.94,101.86,0.331,93.89,0.0,-2.3481306378371825,-0.5251030412839747,1,0,0
57.34,32.94,101.86,0.331,147.29,0.5149,-0.5782116042039537,-0.5866966819180411,1,0,1
60.48,39.92,102.16,0.481,119.95,0.1134,-1.5461841375265148,0.15547149018848408,1,0,0
90.44,42.91,101.05,1.434,190.38,0.7201,2.1586616568263763,-0.4815588576944094,2,0,3
55.34,30.59,101.74,1.296,109.52,0.0,-2.3744570320748664,-0.5456972038199916,0,0,0
63.65,41.32,101.87,0.979,127.07,0.0182,-1.5538858430510247,0.3139845912825827,1,0,0
68.22,60.2,100.57,1.097,117.12,0.1362,-0.8228303479603181,1.1869964593798743,1,0,1
56.12,47.45,101.17,0.554,119.17,0.0,-1.9674062388875353,0.7457951587915881,1,0,0
67.73,38.96,101.57,1.249,162.86,0.4358,-0.02596196700734977,-0.1506123774578551,0,0,1
54.19,44.75,100.51,0.44,145.65,0.0,-1.899814551265297,0.6925715928749652,1,0,0
75.93,28.72,100.63,1.408,128.67,0.5128,0.09165828583874432,-1.7698141545291404,2,0,3
82.53,34.6,101.27,1.787,172.5,0.4212,0.6953103517866255,-0.760143409046265,2,0,3
66.74,43.18,101.93,0.521,141.96,0.1698,-0.8393720510797661,0.3863307154953333,1,0,1
80.21,34.14,101.05,2.028,99.58,0.3274,-0.3155963361433689,-1.418675155750286,0,0,0
68.31,28.41,100.82,2.265,121.42,0.3128,-0.8861753312723875,-1.4404150736832528,0,0,0
68.31,28.41,100.82,2.265,116.23,0.0923,-1.4901525054559612,-1.2373328599108948,0,0,0
80.87,48.15,101.07,1.21,184.66,0.3073,0.6609629659511538,0.5580056571416986,2,0,1
80.87,48.15,101.07,1.21,167.59,0.6427,1.3622317116900005,-0.00044046615412794834,2,0,3
90.16,44.74,101.36,0.767,147.36,0.7738,1.956364851117911,-0.7504560023722987,2,0,3
86.38,36.33,100.49,1.936,114.71,0.4108,0.36944314763171193,-1.4423867220937887,2,0,3
94.0,43.58,100.06,0.879,201.71,0.7396,2.482768597889479,-0.6268318993428501,2,0,1
92.61,49.65,100.28,1.452,109.71,0.8207,1.9155887121954147,-1.086915146511424,2,0,1
83.19,36.5,101.77,0.892,179.21,0.428,0.8662653955582,-0.44836893468738453,2,0,3
91.84,41.75,101.56,0.466,179.35,0.5567,1.7314330277765404,-0.40482126630783416,2,0,3
75.81,46.27,101.05,0.821,121.94,0.3813,0.014023266662145152,-0.1993811022405067,1,0,1
71.16,36.86,102.09,0.593,117.91,0.1813,-0.8951670675421731,-0.4240457043110768,1,0,1
92.79,49.88,99.61,1.557,146.18,0.8008,2.1750469259505083,-0.8334152567037422,2,0,1
67.01,34.88,102.11,1.009,166.37,0.2554,-0.5398834537477828,-0.09358816431806422,1,0,1
67.01,34.88,102.11,1.009,109.07,0.3096,-0.9016024210362886,-0.7290191665491604,1,0,0
64.31,23.04,100.92,0.161,146.52,0.0441,-1.6102806262338292,-1.1837426702333194,1,0,0
92.95,46.72,101.95,0.93,187.6,0.6858,2.276320381932412,-0.01913960491407948,2,0,3
84.4,47.71,102.25,1.195,177.86,0.3206,0.8448491318248557,0.6266691028178722,2,0,3
90.4,33.63,101.07,1.412,133.47,0.6509,1.3284336011770561,-1.6982298575641817,2,0,3
91.84,45.94,102.4,0.952,196.72,0.5239,1.8873682771598865,0.319849984413311,2,0,3
71.78,45.72,100.29,1.474,128.22,0.1748,-0.7048556152478422,-0.029224579278723854,0,0,0
88.4,42.42,100.53,0.754,207.01,0.7941,2.373051587673673,-0.5072763823555307,2,0,1
78.09,38.58,102.61,2.34,163.54,0.2349,0.012931432624052986,0.06464508657731868,0,0,0
69.74,31.78,101.58,1.457,121.7,0.1058,-1.2420426957957023,-0.7888356225281228,0,0,0
61.82,28.6,101.26,1.08,129.53,0.0,-1.909116387646655,-0.742454856515303,1,0,0
75.38,41.2,101.09,1.397,128.67,0.338,-0.15378004394393777,-0.4686463036750832,0,0,0
93.25,35.07,99.04,1.185,184.45,0.6571,1.9053251949188663,-1.587713566911822,2,0,3
61.4,30.31,99.71,0.667,104.06,0.1853,-1.6920208523152163,-1.4065974003066135,1,0,0
84.33,48.42,100.83,1.557,176.72,0.4676,1.1691845107923167,0.18725109446337243,2,0,1
59.27,57.33,101.49,1.226,120.9,0.0,-1.6226277186786273,1.5441735390875746,1,0,0
56.96,47.6,100.81,0.742,138.19,0.0,-1.7691143618011291,0.8496051901741793,1,0,0
66.79,42.64,101.73,1.604,107.43,0.0469,-1.4813138619754247,0.0882962883245763,0,0,0
58.66,49.82,101.87,1.335,127.15,0.0,-1.71846625303999,1.1090944605306632,0,0,0
61.38,44.91,101.72,0.687,73.41,0.0544,-1.9854714133852334,0.0355700323715485,1,0,0
74.98,88.52,101.3,1.044,392.34,0.3879,3.066130491048323,5.905009775862026,3,0,2
63.58,47.14,101.98,1.257,150.51,0.0661,-1.1341341541195904,0.9766232784739017,0,0,0
64.15,50.39,101.2,1.038,126.56,0.0673,-1.2738018434763874,0.8101384448206304,1,0,0
88.02,54.95,100.32,0.04,186.33,0.4431,1.5026092519324181,0.6481888366307557,2,0,1
74.98,80.52,101.3,2.025,500.07,0.8622,5.054368470627481,5.794863365936567,3,0,2
90.2,49.26,102.23,1.606,164.64,0.5929,1.7391030944006967,0.1740827427477888,2,0,3
82.72,28.02,100.63,1.872,192.25,0.3561,0.5803158026833173,-1.1530281044930693,2,0,3
87.07,45.39,103.12,0.884,152.94,0.398,0.9526486647898449,0.2430619744231638,2,0,1
85.94,40.0,100.88,0.95,151.48,0.4195,0.7785442997053266,-0.6932143458912915,2,0,3
62.58,38.15,100.09,1.348,101.63,0.0,-1.988147969400505,-0.5424768044933054,0,0,0
91.31,48.56,101.21,0.471,158.96,0.4851,1.4507948491567342,-0.05396996830175357,2,0,1
71.0,42.72,101.73,0.653,119.81,0.3152,-0.4591080469546698,-0.17334702324034298,1,0,1
74.98,87.5,101.3,0.861,420.87,0.502,3.589326813824154,5.978878656670988,3,0,2
54.53,51.53,101.5,1.742,112.67,0.0,-2.046362228658479,1.1012631645190207,0,0,0
78.85,35.7,101.21,0.798,149.84,0.2338,-0.13449608013961148,-0.6130196410935171,1,0,1
77.93,39.81,100.4,1.168,136.77,0.2712,-0.16043706374043326,-0.6241076540731184,1,0,1
55.4,51.81,100.42,0.858,136.21,0.0,-1.8084779787496497,1.1081799651606414,1,0,0
63.84,51.58,102.51,2.108,140.13,0.0088,-1.279057020837839,1.3957799364436678,0,0,0
83.51,47.52,101.96,1.44,163.23,0.4985,1.1066686196342421,0.21268436902346471,2,0,3
89.08,44.5,101.79,2.733,142.96,0.4092,0.9149689625257387,-0.2874618115035346,0,0,3
62.65,50.41,101.49,1.699,88.13,0.2104,-1.3254148746538397,0.3529811658734019,0,0,0
68.37,42.54,99.8,0.129,77.49,0.0753,-1.6219961862863077,-0.7006042790375941,1,0,0
65.55,36.01,102.75,0.578,137.05,0.1155,-1.1807244881434698,0.038835408564874496,1,0,0
88.91,28.82,103.34,1.649,200.39,0.6157,1.7246633872810342,-0.8384542356213569,2,0,3
67.06,39.65,99.72,1.181,152.96,0.1475,-0.9179038986801924,-0.2553359097330348,1,0,1
58.09,41.02,101.68,1.578,93.5,0.0249,-2.137198031654676,0.017021646927165176,0,0,0
85.02,39.43,101.82,1.259,185.4,0.6163,1.5375036466246796,-0.4022749578432483,2,0,3
55.56,51.88,100.74,0.052,118.99,0.0,-1.9268346332738804,1.0141612604460875,1,0,0
59.31,34.11,100.71,0.408,83.04,0.0308,-2.2770823105436,-0.8719671034127936,1,0,0
91.57,34.01,100.13,1.352,160.73,0.6037,1.4871456622246992,-1.5724762005425919,2,0,3
80.1,33.53,101.36,2.042,132.17,0.6039,0.6615640771456532,-1.3902422098904816,2,0,3
72.5,36.75,101.35,1.184,116.93,0.3073,-0.5477413480752554,-0.7832935291204324,1,0,0
58.99,58.87,99.83,1.738,118.11,0.0,-1.6912313237199434,1.274263434034538,0,0,0
56.16,41.45,100.79,1.187,99.66,0.0,-2.2585602100718885,-0.012122661876487811,1,0,0
56.16,41.45,100.79,1.187,152.44,0.0923,-1.5649606073972662,0.40873170299840433,1,0,0
95.0,49.19,102.17,0.473,162.51,0.6816,2.2089697809305098,-0.061113908436426,2,0,3
63.17,44.39,101.78,1.389,136.93,0.0518,-1.3645842296229858,0.6036973431880485,0,0,0
90.39,43.6,101.71,0.635,167.46,0.5412,1.5466819210911833,-0.29738218222669344,2,0,3
86.16,32.35,99.56,1.261,155.51,0.5437,0.9664514714497388,-1.6987675519047296,2,0,3
80.03,49.74,100.96,1.198,166.99,0.3893,0.695496669925067,0.4055197848794504,2,0,1
68.35,34.19,100.04,0.161,150.64,0.0546,-1.1741836288591538,-0.5520678062534541,1,0,0
59.67,50.08,102.42,1.573,135.66,0.0252,-1.5117672916828704,1.2842460561203477,0,0,0
74.8,36.53,102.3,1.164,112.48,0.1743,-0.7805764316398071,-0.5296480394529665,1,0,1
54.34,43.45,101.2,0.673,132.22,0.0,-2.015024625946869,0.603140112895993,1,0,0
54.34,43.45,101.2,0.673,152.81,0.3279,-1.0047528420483982,0.4298086641201823,1,0,1
84.57,52.25,101.17,2.742,184.69,0.6207,1.6950062477464167,0.4546518426369715,2,0,3
56.34,35.73,101.47,1.102,100.68,0.0,-2.3168277375287865,-0.3070672870446218,1,0,0
92.75,52.95,100.72,1.38,161.33,0.5316,1.7098532194445701,0.11869308107789958,2,0,3
62.27,37.95,101.35,1.415,128.95,0.0,-1.734417854644808,-0.0012534545818387664,0,0,0
60.79,37.59,101.52,1.9,124.29,0.0,-1.8606058151915066,-0.011132936548283458,0,0,0
59.92,36.51,99.89,0.141,105.08,0.0499,-1.9836175070154844,-0.6759396377661093,1,0,0
77.76,26.24,100.65,0.658,131.43,0.2227,-0.5543830817473516,-1.6315133566817202,1,0,3
65.87,45.05,100.84,0.862,170.61,0.0,-1.0701781010753912,0.792256831691293,1,0,0
82.47,44.68,100.4,0.195,152.4,0.5054,0.9026733543767342,-0.44211091382564416,2,0,1
74.74,45.46,100.21,1.128,137.06,0.123,-0.6071411561009321,0.021422755689234466,1,0,1
72.51,47.59,101.69,1.988,144.44,0.2321,-0.3166660391093879,0.5045819481901218,0,0,0
51.25,46.45,101.04,1.419,111.09,0.0,-2.324442794908162,0.6531548681719775,0,0,0
81.62,39.86,100.56,0.933,128.18,0.5639,0.7066593122777645,-1.0845505100402963,2,0,3
84.26,37.82,102.36,1.584,159.0,0.3889,0.6749022025548216,-0.3976286146063487,2,0,0
86.94,47.83,98.9,1.1,159.99,0.458,1.075878629087533,-0.4925887764715029,2,0,1
71.0,46.43,100.69,0.742,149.22,0.3174,-0.1655838941678269,0.1812312166490236,1,0,1
79.57,36.2,101.3,2.569,169.18,0.5949,0.9689685389365755,-0.8046037425568826,2,0,3
77.82,32.04,100.36,2.297,173.59,0.5432,0.6922382109728629,-1.198477605731245,2,0,3
65.1,51.35,102.32,1.438,145.78,0.179,-0.7319795506283943,1.1735387963661144,0,0,0
85.6,56.33,101.27,1.972,131.4,0.4145,0.8463537918018281,0.4884384941616607,2,0,3
96.68,37.8,100.74,1.104,200.69,0.6638,2.338015918507242,-0.9134341714722339,2,0,3
77.97,46.65,100.74,1.332,161.7,0.4174,0.5529167226070193,0.06954467774216162,2,0,1
68.1,33.03,101.37,1.302,167.47,0.0821,-0.9705936438956563,-0.21626343141357549,0,0,0
71.52,48.49,101.67,0.391,134.54,0.2089,-0.4725336418949652,0.5303507642399065,1,0,1
84.56,32.63,102.07,0.652,158.03,0.7485,1.5114528035382189,-1.297242237569351,2,0,3
87.07,30.92,99.92,0.637,143.47,0.4813,0.7465760963072042,-1.7953885462650279,2,0,1
67.24,31.24,100.18,2.345,131.31,0.0699,-1.4424656388756856,-0.9564831783814773,0,0,0
72.19,36.17,100.85,2.172,133.79,0.2784,-0.5303110548528072,-0.737531373726676,0,0,0
77.3,37.15,100.36,1.5,132.77,0.2737,-0.2733253751255196,-0.8750331823858829,0,0,1
70.42,62.79,100.69,1.542,157.54,0.198,-0.15990338086270356,1.701863806354885,0,0,3
90.92,47.46,101.24,1.171,153.81,0.4636,1.3021716581597176,-0.15738188354556173,2,0,1
64.99,42.1,101.48,1.665,129.18,0.0924,-1.2870965501249583,0.1924099377810643,0,0,0
94.67,43.1,100.39,1.63,155.52,0.8975,2.5045545657722657,-1.255188567079199,2,0,1
56.49,32.78,101.74,0.996,84.16,0.0,-2.4937143643855304,-0.648150173130854,1,0,0
69.91,37.32,101.66,1.327,123.12,0.0736,-1.2037296629533378,-0.28473134812430795,0,0,0
61.14,43.64,101.32,1.202,138.49,0.1081,-1.3363972695187518,0.4370310718544069,1,0,0
80.3,35.63,101.62,1.198,164.38,0.227,0.05414538984125763,-0.40779046673629965,2,0,3
74.0,36.33,100.67,0.845,178.09,0.2277,-0.16045554221296404,-0.2921121232805052,1,0,1
77.91,51.16,101.7,0.449,171.28,0.4241,0.7688717877231304,0.7327337171695558,2,0,1
84.61,42.15,100.24,1.29,192.83,0.5337,1.3719892122784159,-0.357749002833013,2,0,3
80.79,38.17,100.36,1.46,221.02,0.5589,1.416649229986761,-0.314580484736569,2,0,3
88.39,34.62,100.89,0.739,123.96,0.7658,1.4552394223983753,-1.8412725314169025,2,0,3
52.86,39.13,101.92,1.786,122.73,0.0,-2.2449574501977767,0.3492605122474693,0,0,0
55.77,43.8,100.47,1.839,103.6,0.0,-2.2240824789159563,0.14617008460520842,0,0,0
69.4,32.99,103.32,0.993,110.18,0.0588,-1.4008897864227465,-0.36008805732887367,1,0,0
78.62,45.93,100.85,0.949,120.02,0.5431,0.539120969334227,-0.5360684565648416,2,0,1
93.52,17.7,102.12,1.17,150.04,0.4793,0.9621666381903994,-2.4246600852154803,2,0,3
85.17,30.37,100.9,0.232,196.01,0.4328,1.0083303566252781,-0.9991330877777581,2,0,1
89.9,32.86,101.43,1.626,157.05,0.6326,1.4553855655143024,-1.413791980010553,2,0,3
73.39,54.18,100.98,0.891,110.65,0.344,-0.1724770535873857,0.3904165003105738,1,0,1
84.27,36.64,100.42,1.889,158.73,0.5695,1.0498437548128334,-1.132518544518915,2,0,3
84.27,36.64,100.42,1.889,153.9,0.1954,0.0597611552951338,-0.7482326879853012,0,0,3
58.59,47.23,101.29,1.402,118.58,0.0711,-1.6784532156696659,0.6096669980981896,0,0,0
63.33,24.39,100.53,1.103,94.9,0.0,-2.2257034060032312,-1.6138933992173266,1,0,0
89.82,46.05,101.15,0.763,181.83,0.4517,1.4390810885033591,0.030837152301735983,2,0,1
62.69,42.74,101.7,1.401,105.75,0.0492,-1.6981808416709292,0.15694941640809212,0,0,0
80.23,40.38,100.97,1.328,128.05,0.3273,0.04835768192304743,-0.6543872092351928,2,0,3
74.38,38.19,99.95,0.646,165.37,0.3147,-0.016983431487869852,-0.5383140161120632,1,0,1
89.39,31.93,101.0,1.281,164.95,0.6101,1.4180918554372965,-1.464218898525518,2,0,3
84.76,44.87,102.12,0.17,154.29,0.5486,1.2003009081011582,-0.12635348712914438,2,0,3
64.76,45.53,100.86,1.381,97.62,0.0,-1.7629174072866816,0.1247070589347697,0,0,0
85.12,45.87,102.1,1.185,163.61,0.5889,1.402397382965818,-0.01941141330810111,2,0,3
81.79,59.16,101.49,0.879,196.63,0.4998,1.505575528706816,1.4006221298585857,2,0,1
84.97,59.76,101.15,1.053,138.54,0.4869,1.1291202202077297,0.7398437297347134,2,0,3
70.79,48.25,101.37,1.727,147.43,0.1894,-0.4816248688203386,0.6029925815794955,0,0,0
70.8,36.06,102.11,0.728,131.54,0.1388,-0.9179975308740911,-0.29084491447083644,1,0,0
86.94,38.82,101.43,0.96,121.69,0.6667,1.1928503434133422,-1.2696555840089165,2,0,3
79.24,45.91,100.76,0.642,115.66,0.2954,-0.09247985567712745,-0.3255657382283416,1,0,1
89.2,30.84,101.9,1.162,141.37,0.6333,1.2709513972719158,-1.6096047074486586,2,0,3
66.16,57.4,101.67,1.133,84.07,0.112,-1.2951840437362794,0.9487262947903431,1,0,0
87.82,29.88,103.05,0.961,158.94,0.5129,1.0674720773433697,-1.0868539749248438,2,0,3
80.87,34.55,100.74,0.175,172.69,0.5196,0.8701697361999626,-0.9476041573460048,2,0,1
85.92,39.01,101.71,0.761,152.68,0.535,1.0907371169528195,-0.7082489004842931,2,0,3
64.58,40.47,100.65,1.918,114.53,0.0638,-1.564121433964593,-0.22594552517436675,0,0,0
56.88,56.29,101.96,1.717,118.31,0.0,-1.7809099290167294,1.5863622902400853,0,0,0
80.22,40.44,101.32,1.249,125.15,0.5389,0.571175596413307,-0.8453730726305182,2,0,1
86.46,46.78,102.15,1.079,175.01,0.3525,0.9906027085503057,0.42357836742586447,2,0,3
91.04,47.04,102.27,1.124,159.19,0.7527,2.1111308109150793,-0.24607276579124562,2,0,3
66.88,27.39,102.4,0.708,153.31,0.0741,-1.2341782385640636,-0.5376187204011456,1,0,1
54.87,49.31,100.62,1.587,126.1,0.0,-1.9724742193159566,0.8599384854850337,0,0,0
70.32,49.82,102.61,0.667,146.57,0.2672,-0.23680532194265078,0.9188021862412987,1,0,1
78.22,51.28,101.69,0.964,138.92,0.3463,0.299402782080572,0.4966337082872674,2,0,1
59.13,43.2,99.65,0.429,122.4,0.0,-1.8976906374042266,0.04509287561299189,1,0,0
69.47,39.06,99.74,2.194,137.29,0.0246,-1.2668486446791272,-0.36901345482423803,0,0,0
61.68,53.72,100.8,1.284,147.11,0.1871,-0.8777984922079827,1.1017737831865149,0,0,0
64.93,40.87,100.52,1.25,113.8,0.1393,-1.3472557751818375,-0.32049033400335614,1,0,0
60.49,56.6,100.98,1.409,112.27,0.0,-1.6647261715308588,1.2610951529493486,0,0,0
74.52,33.26,101.55,1.654,162.68,0.4089,0.15150284690940594,-0.7203174986696611,0,0,0
59.5,46.24,100.13,1.681,108.96,0.1108,-1.6693074079169743,0.11270234761222837,0,0,0
87.84,51.49,100.23,1.208,160.78,0.6041,1.5984887044844025,-0.09056607229696703,2,0,1
69.14,51.39,101.94,1.507,93.47,0.1513,-1.0601011313734168,0.5173455093413466,0,0,0
81.28,45.7,102.04,1.737,141.24,0.4262,0.583071602916362,-0.005149697654836974,2,0,0
95.75,40.54,102.83,0.537,190.03,0.5998,2.1508444239438815,-0.24536589835559833,2,0,3
67.2,36.01,101.26,1.79,155.33,0.1119,-1.0076302007741031,-0.14534675050893794,0,0,0
59.51,40.57,100.09,0.769,123.01,0.0,-1.9102864767690881,-0.06972662142903137,1,0,0
67.63,44.7,100.53,1.667,120.79,0.1413,-1.0827634311480128,-0.007166693284987937,0,0,0
87.37,51.17,103.32,1.969,142.99,0.5688,1.4011335029611027,0.4334719112034142,2,0,0
70.94,58.05,102.5,2.101,173.79,0.2209,0.029017728075644452,1.848003676814683,0,0,0
87.31,38.06,101.27,2.425,186.81,0.7331,1.9063778821432813,-0.8082488831316496,2,0,3
50.15,40.49,100.54,0.82,92.25,0.0,-2.651758305959414,-0.08945713680853655,1,0,0
95.76,40.6,100.27,1.161,186.69,0.6898,2.2675929249834192,-0.9470753610467728,2,0,1
83.79,29.23,102.39,1.102,101.27,0.3857,0.0019548481341186766,-1.630080472607754,2,0,1
63.52,40.37,103.06,1.556,108.25,0.1019,-1.5035776268511836,0.21539598917354932,0,0,0
83.36,32.13,100.52,1.906,160.26,0.3486,0.38208846046916894,-1.177221098381238,2,0,3
88.7,55.76,102.23,1.52,144.29,0.795,2.1084728233938916,0.2823908470349911,2,0,3
77.26,34.42,102.47,0.714,145.46,0.3037,-0.06193617525473281,-0.5271340666296562,1,0,1
64.08,31.32,101.6,1.605,150.78,0.1478,-1.1848471022649418,-0.46163084091895507,0,0,0
80.59,47.46,101.17,0.75,157.27,0.3513,0.517926267565723,0.20976418453669055,2,0,1
79.35,39.41,102.23,0.662,164.67,0.2657,0.19613913255741935,0.006918783692437585,1,0,1
61.78,58.86,100.88,0.356,103.18,0.0,-1.624637165857507,1.3068099228855536,1,0,0
